instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,dy,pred
14436,3,1,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,29,138
14437,3,1,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,29,138
14438,3,1,8,18,0,3,1,1,0.74,0.6667,0.42,0.1642,29,138
14439,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,29,138
14440,3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0.0,29,138
14441,3,1,8,21,0,3,1,1,0.66,0.6212,0.54,0.1045,29,138
14442,3,1,8,22,0,3,1,1,0.66,0.6212,0.54,0.0,29,135
14443,3,1,8,23,0,3,1,1,0.66,0.6212,0.57,0.0,29,135
14444,3,1,8,0,0,4,1,1,0.64,0.6061,0.69,0.0,30,6
14445,3,1,8,1,0,4,1,1,0.64,0.6061,0.65,0.0,30,6
14446,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0.0,30,6
14447,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.0,30,6
14448,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.0,30,6
14449,3,1,8,5,0,4,1,1,0.62,0.5909,0.73,0.0,30,6
14450,3,1,8,6,0,4,1,1,0.6,0.5606,0.83,0.1642,30,6
14451,3,1,8,7,0,4,1,1,0.64,0.6061,0.73,0.0,30,6
14452,3,1,8,8,0,4,1,1,0.66,0.6212,0.65,0.0,30,6
14453,3,1,8,9,0,4,1,1,0.7,0.6515,0.58,0.0,30,6
14454,3,1,8,10,0,4,1,1,0.72,0.6667,0.54,0.0,30,6
14455,3,1,8,11,0,4,1,1,0.76,0.6818,0.4,0.0896,30,26
14456,3,1,8,12,0,4,1,1,0.76,0.6818,0.45,0.1343,30,142
14457,3,1,8,13,0,4,1,1,0.76,0.6818,0.48,0.1045,30,142
14458,3,1,8,14,0,4,1,1,0.76,0.6818,0.48,0.1343,30,142
14459,3,1,8,15,0,4,1,1,0.8,0.7273,0.46,0.1642,30,142
14460,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,30,138
14461,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,30,138
14462,3,1,8,18,0,4,1,1,0.8,0.7121,0.38,0.1343,30,138
14463,3,1,8,19,0,4,1,1,0.76,0.6818,0.48,0.1343,30,138
14464,3,1,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,30,138
14465,3,1,8,21,0,4,1,1,0.72,0.6818,0.66,0.1343,30,135
14466,3,1,8,22,0,4,1,1,0.7,0.6515,0.7,0.0,30,135
14467,3,1,8,23,0,4,1,1,0.7,0.6667,0.74,0.1045,30,135
14468,3,1,8,0,0,5,1,1,0.68,0.6364,0.83,0.1642,31,6
14469,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,31,6
14470,3,1,8,2,0,5,1,1,0.66,0.5909,0.89,0.1343,31,6
14471,3,1,8,3,0,5,1,1,0.66,0.5909,0.89,0.1045,31,6
14472,3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,31,6
14473,3,1,8,5,0,5,1,1,0.64,0.5758,0.89,0.1642,31,6
14474,3,1,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,31,6
14475,3,1,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,31,6
14476,3,1,8,8,0,5,1,2,0.7,0.6667,0.74,0.0,31,6
14477,3,1,8,9,0,5,1,1,0.74,0.697,0.7,0.0,31,6
14478,3,1,8,10,0,5,1,1,0.76,0.7121,0.62,0.0896,31,6
14479,3,1,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,31,142
14480,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,31,142
14481,3,1,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,31,142
14482,3,1,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,31,142
14483,3,1,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,31,142
14484,3,1,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,31,142
14485,3,1,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642,31,142
14486,3,1,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537,31,142
14487,3,1,8,19,0,5,1,1,0.8,0.7424,0.49,0.1343,31,142
14488,3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,31,142
14489,3,1,8,21,0,5,1,1,0.76,0.7121,0.58,0.194,31,142
14490,3,1,8,22,0,5,1,1,0.76,0.7121,0.58,0.194,31,135
14491,3,1,8,23,0,5,1,1,0.74,0.6818,0.62,0.1045,31,135
14492,3,1,9,0,0,6,0,1,0.74,0.6818,0.62,0.1045,1,6
14493,3,1,9,1,0,6,0,1,0.72,0.697,0.74,0.1343,1,6
14494,3,1,9,2,0,6,0,1,0.7,0.6515,0.7,0.1642,1,6
14495,3,1,9,3,0,6,0,1,0.7,0.6515,0.7,0.1045,1,6
14496,3,1,9,4,0,6,0,1,0.7,0.6515,0.7,0.0,1,23
14497,3,1,9,5,0,6,0,1,0.68,0.6364,0.79,0.0,1,23
14498,3,1,9,6,0,6,0,1,0.68,0.6364,0.79,0.0,1,23
14499,3,1,9,7,0,6,0,2,0.74,0.6818,0.58,0.1343,1,26
14500,3,1,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537,1,26
14501,3,1,9,9,0,6,0,2,0.76,0.7121,0.58,0.194,1,26
14502,3,1,9,10,0,6,0,2,0.78,0.7273,0.55,0.194,1,26
14503,3,1,9,11,0,6,0,2,0.8,0.7576,0.55,0.2239,1,26
14504,3,1,9,12,0,6,0,2,0.8,0.7576,0.55,0.1642,1,26
14505,3,1,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896,1,26
14506,3,1,9,14,0,6,0,2,0.86,0.7879,0.44,0.1642,1,67
14507,3,1,9,15,0,6,0,2,0.86,0.7879,0.44,0.2836,1,154
14508,3,1,9,16,0,6,0,2,0.84,0.7879,0.49,0.1642,1,154
14509,3,1,9,17,0,6,0,2,0.82,0.7727,0.52,0.0,1,154
14510,3,1,9,18,0,6,0,2,0.82,0.7727,0.52,0.0,1,154
14511,3,1,9,19,0,6,0,3,0.78,0.7424,0.62,0.0,1,64
14512,3,1,9,20,0,6,0,3,0.76,0.7273,0.67,0.2537,1,64
14513,3,1,9,21,0,6,0,3,0.64,0.5758,0.89,0.0,1,64
14514,3,1,9,22,0,6,0,2,0.66,0.5909,0.89,0.0,1,154
14515,3,1,9,23,0,6,0,1,0.66,0.5909,0.89,0.0896,1,154
14516,3,1,9,0,0,0,0,2,0.66,0.5909,0.89,0.0896,2,6
14517,3,1,9,1,0,0,0,1,0.66,0.5909,0.89,0.0,2,6
14518,3,1,9,2,0,0,0,1,0.66,0.5909,0.89,0.0,2,6
14519,3,1,9,3,0,0,0,1,0.66,0.5909,0.89,0.0896,2,6
14520,3,1,9,4,0,0,0,1,0.66,0.5909,0.89,0.0,2,6
14521,3,1,9,5,0,0,0,1,0.66,0.5909,0.89,0.0,2,6
14522,3,1,9,6,0,0,0,2,0.66,0.5909,0.89,0.0,2,6
14523,3,1,9,7,0,0,0,1,0.66,0.5909,0.94,0.0896,2,6
14524,3,1,9,8,0,0,0,1,0.68,0.6364,0.89,0.0896,2,6
14525,3,1,9,9,0,0,0,2,0.7,0.6667,0.84,0.0,2,26
14526,3,1,9,10,0,0,0,2,0.72,0.697,0.79,0.0,2,26
14527,3,1,9,11,0,0,0,2,0.74,0.697,0.7,0.0,2,26
14528,3,1,9,12,0,0,0,3,0.74,0.697,0.7,0.0,2,21
14529,3,1,9,13,0,0,0,3,0.72,0.697,0.74,0.0896,2,62
14530,3,1,9,14,0,0,0,3,0.72,0.697,0.79,0.0896,2,62
14531,3,1,9,15,0,0,0,3,0.74,0.7121,0.74,0.1343,2,62
14532,3,1,9,16,0,0,0,1,0.74,0.697,0.7,0.0,2,414
14533,3,1,9,17,0,0,0,1,0.76,0.7273,0.66,0.0896,2,414
14534,3,1,9,18,0,0,0,1,0.74,0.7121,0.74,0.0,2,518
14535,3,1,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,2,66
14536,3,1,9,20,0,0,0,2,0.7,0.6667,0.84,0.1642,2,66
14537,3,1,9,21,0,0,0,1,0.7,0.6515,0.7,0.1642,2,518
14538,3,1,9,22,0,0,0,3,0.68,0.6364,0.83,0.1343,2,62
14539,3,1,9,23,0,0,0,3,0.66,0.5909,0.89,0.0896,2,62
14540,3,1,9,0,1,1,0,2,0.66,0.5909,0.94,0.0,3,6
14541,3,1,9,1,1,1,0,2,0.68,0.6364,0.89,0.1642,3,6
14542,3,1,9,2,1,1,0,1,0.66,0.5909,0.89,0.1045,3,6
14543,3,1,9,3,1,1,0,1,0.66,0.5909,0.89,0.1343,3,6
14544,3,1,9,4,1,1,0,1,0.66,0.5909,0.89,0.0896,3,6
14545,3,1,9,5,1,1,0,1,0.66,0.5909,0.89,0.0,3,6
14546,3,1,9,6,1,1,0,1,0.66,0.5909,0.94,0.0,3,6
14547,3,1,9,7,1,1,0,1,0.68,0.6364,0.85,0.0,3,6
14548,3,1,9,8,1,1,0,2,0.7,0.6667,0.84,0.1045,3,11
14549,3,1,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343,3,26
14550,3,1,9,10,1,1,0,2,0.74,0.7121,0.74,0.2239,3,26
14551,3,1,9,11,1,1,0,2,0.74,0.697,0.7,0.2836,3,26
14552,3,1,9,12,1,1,0,2,0.76,0.7121,0.62,0.2985,3,66
14553,3,1,9,13,1,1,0,2,0.76,0.7273,0.66,0.2537,3,66
14554,3,1,9,14,1,1,0,1,0.74,0.697,0.7,0.2985,3,66
14555,3,1,9,15,1,1,0,1,0.74,0.697,0.7,0.2239,3,66
14556,3,1,9,16,1,1,0,1,0.74,0.697,0.7,0.2239,3,66
14557,3,1,9,17,1,1,0,1,0.74,0.697,0.7,0.1343,3,66
14558,3,1,9,18,1,1,0,1,0.74,0.697,0.66,0.1642,3,66
14559,3,1,9,19,1,1,0,1,0.72,0.697,0.74,0.194,3,66
14560,3,1,9,20,1,1,0,1,0.72,0.6818,0.76,0.1045,3,66
14561,3,1,9,21,1,1,0,1,0.72,0.6818,0.76,0.1045,3,66
14562,3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,3,66
14563,3,1,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,3,66
14564,3,1,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,4,6
14565,3,1,9,1,0,2,1,1,0.68,0.6364,0.82,0.1343,4,6
14566,3,1,9,2,0,2,1,1,0.68,0.6364,0.82,0.1343,4,6
14567,3,1,9,3,0,2,1,2,0.66,0.5909,0.89,0.0896,4,4
14568,3,1,9,4,0,2,1,2,0.66,0.5909,0.89,0.0,4,4
14569,3,1,9,5,0,2,1,2,0.66,0.5909,0.89,0.0,4,4
14570,3,1,9,6,0,2,1,2,0.68,0.6364,0.89,0.1045,4,4
14571,3,1,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,4,4
14572,3,1,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,4,4
14573,3,1,9,9,0,2,1,2,0.72,0.697,0.79,0.2239,4,4
14574,3,1,9,10,0,2,1,2,0.72,0.697,0.74,0.2537,4,26
14575,3,1,9,11,0,2,1,2,0.74,0.697,0.7,0.2836,4,26
14576,3,1,9,12,0,2,1,1,0.76,0.7273,0.7,0.2836,4,129
14577,3,1,9,13,0,2,1,1,0.8,0.7576,0.55,0.4478,4,129
14578,3,1,9,14,0,2,1,1,0.8,0.7576,0.55,0.4179,4,129
14579,3,1,9,15,0,2,1,1,0.8,0.7727,0.59,0.4627,4,129
14580,3,1,9,16,0,2,1,1,0.76,0.7273,0.7,0.4179,4,129
14581,3,1,9,17,0,2,1,1,0.76,0.7273,0.7,0.3582,4,129
14582,3,1,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,4,129
14583,3,1,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,4,256
14584,3,1,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,4,256
14585,3,1,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,4,256
14586,3,1,9,22,0,2,1,1,0.74,0.697,0.7,0.2836,4,256
14587,3,1,9,23,0,2,1,1,0.72,0.697,0.74,0.2985,4,256
14588,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,5,6
14589,3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,5,6
14590,3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,5,6
14591,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,5,6
14592,3,1,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,5,6
14593,3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,5,4
14594,3,1,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,5,4
14595,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,5,4
14596,3,1,9,8,0,3,1,1,0.72,0.697,0.74,0.194,5,6
14597,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,5,6
14598,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,5,26
14599,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,5,26
14600,3,1,9,12,0,3,1,1,0.78,0.7727,0.7,0.1045,5,26
14601,3,1,9,13,0,3,1,1,0.8,0.7879,0.63,0.1642,5,154
14602,3,1,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,5,154
14603,3,1,9,15,0,3,1,1,0.78,0.7727,0.7,0.194,5,154
14604,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,5,154
14605,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,5,154
14606,3,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,5,154
14607,3,1,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,5,154
14608,3,1,9,20,0,3,1,1,0.72,0.7121,0.84,0.1642,5,148
14609,3,1,9,21,0,3,1,1,0.72,0.697,0.79,0.0,5,148
14610,3,1,9,22,0,3,1,1,0.72,0.697,0.79,0.0,5,148
14611,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,5,148
14612,3,1,9,0,0,4,1,2,0.7,0.6667,0.84,0.0896,6,6
14613,3,1,9,1,0,4,1,2,0.7,0.6667,0.84,0.0,6,6
14614,3,1,9,2,0,4,1,1,0.72,0.697,0.79,0.0,6,6
14615,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,6,6
14616,3,1,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,6,4
14617,3,1,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,6,4
14618,3,1,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,6,4
14619,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,6,4
14620,3,1,9,8,0,4,1,3,0.7,0.6667,0.79,0.0,6,26
14621,3,1,9,9,0,4,1,3,0.66,0.5909,0.94,0.1343,6,26
14622,3,1,9,10,0,4,1,3,0.66,0.5909,0.94,0.1343,6,26
14623,3,1,9,11,0,4,1,3,0.7,0.6667,0.84,0.1642,6,26
14624,3,1,9,12,0,4,1,2,0.72,0.697,0.79,0.2239,6,26
14625,3,1,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,6,26
14626,3,1,9,14,0,4,1,1,0.74,0.7121,0.74,0.0896,6,154
14627,3,1,9,15,0,4,1,1,0.74,0.697,0.66,0.194,6,154
14628,3,1,9,16,0,4,1,1,0.74,0.697,0.7,0.2239,6,154
14629,3,1,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,6,154
14630,3,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,6,154
14631,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,6,154
14632,3,1,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,6,154
14633,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,6,148
14634,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,6,148
14635,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,6,148
14636,3,1,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,7,4
14637,3,1,9,1,0,5,1,1,0.62,0.5606,0.88,0.1045,7,4
14638,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,7,4
14639,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,7,4
14640,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0.0,7,4
14641,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,7,4
14642,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,7,4
14643,3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,7,4
14644,3,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,7,4
14645,3,1,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,7,4
14646,3,1,9,10,0,5,1,1,0.72,0.697,0.74,0.1343,7,26
14647,3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,7,26
14648,3,1,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,7,26
14649,3,1,9,13,0,5,1,1,0.8,0.7727,0.59,0.2537,7,154
14650,3,1,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537,7,154
14651,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,7,154
14652,3,1,9,16,0,5,1,1,0.8,0.7576,0.55,0.2836,7,154
14653,3,1,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,7,154
14654,3,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,7,154
14655,3,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,7,154
14656,3,1,9,20,0,5,1,1,0.72,0.6818,0.66,0.2239,7,154
14657,3,1,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,7,148
14658,3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,7,148
14659,3,1,9,23,0,5,1,1,0.66,0.5909,0.89,0.2537,7,148
14660,3,1,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,8,6
14661,3,1,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,8,14
14662,3,1,9,2,0,6,0,1,0.66,0.5909,0.89,0.3284,8,6
14663,3,1,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,8,11
14664,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239,8,11
14665,3,1,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,8,23
14666,3,1,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8,26
14667,3,1,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,8,23
14668,3,1,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284,8,26
14669,3,1,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,8,26
14670,3,1,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,8,26
14671,3,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,8,154
14672,3,1,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,8,154
14673,3,1,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,8,154
14674,3,1,9,14,0,6,0,1,0.82,0.7727,0.52,0.4478,8,154
14675,3,1,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,8,26
14676,3,1,9,16,0,6,0,3,0.56,0.5303,0.88,0.194,8,64
14677,3,1,9,17,0,6,0,3,0.58,0.5455,0.83,0.194,8,64
14678,3,1,9,18,0,6,0,3,0.58,0.5455,0.83,0.1343,8,64
14679,3,1,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,8,64
14680,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,8,154
14681,3,1,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,8,154
14682,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,8,154
14683,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,8,154
14684,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,9,6
14685,3,1,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,9,6
14686,3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,9,6
14687,3,1,9,3,0,0,0,1,0.54,0.5152,0.73,0.2239,9,6
14688,3,1,9,4,0,0,0,1,0.52,0.5,0.77,0.2537,9,6
14689,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,9,6
14690,3,1,9,6,0,0,0,1,0.52,0.5,0.77,0.194,9,6
14691,3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,9,6
14692,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,9,6
14693,3,1,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,9,26
14694,3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,9,414
14695,3,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,9,414
14696,3,1,9,12,0,0,0,1,0.66,0.6212,0.47,0.0,9,414
14697,3,1,9,13,0,0,0,1,0.68,0.6364,0.39,0.0,9,414
14698,3,1,9,14,0,0,0,1,0.72,0.6515,0.3,0.2836,9,414
14699,3,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,9,414
14700,3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,9,414
14701,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,9,414
14702,3,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,9,414
14703,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,9,181
14704,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,9,181
14705,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,9,181
14706,3,1,9,22,0,0,0,1,0.58,0.5455,0.49,0.2537,9,181
14707,3,1,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,9,181
14708,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,10,6
14709,3,1,9,1,0,1,1,1,0.54,0.5152,0.6,0.194,10,6
14710,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,10,6
14711,3,1,9,3,0,1,1,1,0.52,0.5,0.68,0.2836,10,6
14712,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,10,6
14713,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,10,4
14714,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,10,4
14715,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,10,4
14716,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,10,6
14717,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,10,6
14718,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,10,6
14719,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,10,129
14720,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,10,129
14721,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,10,129
14722,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,10,129
14723,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,10,129
14724,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,10,129
14725,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,10,129
14726,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,10,129
14727,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,10,129
14728,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,10,129
14729,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,10,129
14730,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,10,129
14731,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0.0,10,129
14732,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,11,6
14733,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0.0,11,6
14734,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,11,4
14735,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,11,4
14736,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,11,4
14737,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,11,4
14738,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,11,4
14739,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,11,4
14740,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,11,4
14741,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0.0,11,6
14742,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0.0,11,26
14743,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,11,26
14744,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0.0,11,129
14745,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,11,129
14746,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,11,129
14747,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,11,129
14748,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,11,129
14749,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0.0,11,129
14750,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,11,129
14751,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,11,129
14752,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,11,129
14753,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,11,129
14754,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,11,129
14755,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,11,129
14756,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,12,6
14757,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,12,6
14758,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,12,6
14759,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,12,4
14760,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,12,4
14761,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,12,4
14762,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,12,4
14763,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,12,4
14764,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,12,6
14765,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,12,6
14766,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,12,6
14767,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,12,26
14768,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,12,26
14769,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,12,129
14770,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,12,129
14771,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,12,129
14772,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,12,129
14773,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,12,129
14774,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,12,129
14775,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,12,129
14776,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,12,129
14777,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,12,129
14778,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,12,129
